,D8:9E:F3:0D:33:5B,Microsoft Windows Server 2008 SP1 or Windows Server 2008 R2,85
,48:BA:4E:36:AA:44,Probably not Windows,
,98:E7:F4:04:B2:63,Probably not Windows,
,00:26:B9:8D:06:DB,"Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7",93
,D8:9E:F3:0D:2E:DE,Microsoft Windows 10 build 10586 - 14393,87
,B8:AC:6F:84:4B:1F,Microsoft Windows Server 2008 R2 or Windows 8.1,100
,A0:8C:FD:F0:5C:B6,Microsoft Windows 10 build 10586 - 14393,93
,6C:3B:E5:2B:08:8F,Microsoft Windows 7 Professional or Windows 8,100
,D8:9E:F3:02:18:7C,Microsoft Windows Server 2008 or 2008 Beta 3,91
,50:9A:4C:59:AF:6C,Probably not Windows,
,EC:B1:D7:48:79:82,Microsoft Windows Server 2008 or 2008 Beta 3,100
,00:11:0A:FA:48:5A,Probably not Windows,
,88:51:FB:65:81:5C,Microsoft Windows 10 build 10586 - 14393,93
,00:26:73:B7:DF:6B,Probably not Windows,
,88:51:FB:64:5A:05,Microsoft Windows Phone 7.5 or 8.0,92
,D8:9E:F3:02:17:F8,Microsoft Windows Server 2008 SP1,89
,D8:9E:F3:0D:3A:23,Microsoft Windows XP SP2,85
,00:24:E8:2E:17:A2,Microsoft Windows Server 2008 or 2008 Beta 3,100
,94:57:A5:F1:44:BD,Microsoft Windows 10 build 14393,92
,A0:D3:C1:33:12:9D,Microsoft Windows Server 2008 or 2008 Beta 3,100
,A0:D3:C1:33:12:9B,Microsoft Windows Server 2008 or 2008 Beta 3,100
,40:A8:F0:5A:AE:9F,Microsoft Windows 7,100
,A0:D3:C1:2E:6D:D0,Microsoft Windows Server 2008 or 2008 Beta 3,100
,C4:34:6B:73:3D:DB,"Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7",100
,00:26:B9:8D:0A:D2,Microsoft Windows Server 2008 or 2008 Beta 3,100
,D8:9E:F3:02:17:C2,Microsoft Windows 10 build 10586 - 14393,93
,A0:48:1C:7F:70:67,Probably not Windows,
,88:51:FB:6F:ED:5E,Microsoft Windows 10 build 10586 - 14393,93
,2C:44:FD:35:3D:9F,Probably not Windows,
,40:A8:F0:5F:1A:3F,Microsoft Windows Server 2008 or 2008 Beta 3,100
,00:3E:E1:BF:9B:A4,Probably not Windows,
,00:90:C2:D0:5C:A3,Probably not Windows,
,00:50:56:87:41:0D,Probably not Windows,
,68:5B:35:97:DE:7F,Probably not Windows,
,00:50:56:87:3E:ED,Microsoft Windows Server 2012 or Windows Server 2012 R2,100
